line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
 95  1.794951601983988E+08    3.799586  2.688448  4.131130  7.2616420E-01  2.6971836E-01  2.5297498E-04  1.7698666E-05  8.1657285E-04  1.4343070E-03  5.0483573E-06  1.7809356E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0939  4.131130    0.000  1.811300  7.562215  3.6998071E-02  9.5909526E-01  1.7933119E-05  4.8319037E-06  2.3234079E-03  4.7772381E-05  1.5207815E-07  1.8279633E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.033E-04  2.087E-04  7.566E-01  2.028E+00  3.78E+02  0.00E+00  3.20E+02  0.961311  0.003531 -4.8403975E+00  2.1375622358E-02       3.949     3.42   -1.9711   -0.8684   -0.4395   -0.1355   -0.0467   -0.1579   -0.0693   -0.0111   -0.2830   -1.1027
 96  1.797109413609677E+08    3.799551  2.689547  4.131522  7.2592282E-01  2.6995976E-01  2.5150850E-04  1.7647907E-05  8.1944207E-04  1.4330266E-03  5.0782045E-06  1.7722578E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0931  4.131522    0.000  1.816891  7.564040  3.4521653E-02  9.6157176E-01  1.8051710E-05  4.8644642E-06  2.3234775E-03  4.7497917E-05  1.4860743E-07  1.8078995E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.036E-04  2.097E-04  7.558E-01  2.028E+00  3.78E+02  0.00E+00  3.21E+02  0.962009  0.003539 -4.9485995E+00  2.1366917745E-02       3.950     3.42   -1.9739   -0.8678   -0.4407   -0.1359   -0.0468   -0.1583   -0.0695   -0.0111   -0.2839   -1.1060
 97  1.799229084724850E+08    3.799511  2.690676  4.132043  7.2578616E-01  2.7009637E-01  2.5011482E-04  1.7609272E-05  8.2205510E-04  1.4319359E-03  5.0978234E-06  1.7643111E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0923  4.132043    0.000  1.822787  7.565917  3.2088181E-02  9.6400526E-01  1.8191964E-05  4.9028420E-06  2.3234964E-03  4.7245911E-05  1.4451903E-07  1.7871691E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.038E-04  2.109E-04  7.556E-01  2.032E+00  3.78E+02  0.00E+00  3.21E+02  0.962398  0.003548 -4.8868455E+00  2.1357042837E-02       3.952     3.41   -1.9767   -0.8662   -0.4422   -0.1363   -0.0471   -0.1589   -0.0698   -0.0112   -0.2851   -1.1105
 98  1.801203359259576E+08    3.799464  2.691771  4.132476  7.2561030E-01  2.7027221E-01  2.4858550E-04  1.7564032E-05  8.2495693E-04  1.4307011E-03  5.1217243E-06  1.7555032E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0913  4.132476    0.000  1.828772  7.567894  2.9732636E-02  9.6636087E-01  1.8341117E-05  4.9437048E-06  2.3235162E-03  4.6977807E-05  1.4062325E-07  1.7683225E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.038E-04  2.122E-04  7.552E-01  2.055E+00  3.79E+02  0.00E+00  3.22E+02  0.962866  0.003556 -3.5250678E+00  2.1345409674E-02       3.953     3.41   -1.9794   -0.8653   -0.4435   -0.1367   -0.0472   -0.1593   -0.0700   -0.0112   -0.2860   -1.1141
 99  1.803181227653905E+08    3.799414  2.693085  4.132908  7.2536964E-01  2.7051271E-01  2.4559731E-04  1.7483932E-05  8.3052596E-04  1.4284031E-03  5.1578413E-06  1.7385713E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0906  4.132908    0.000  1.835575  7.570111  2.7258407E-02  9.6883515E-01  1.8490189E-05  4.9845566E-06  2.3235552E-03  4.6687648E-05  1.3697534E-07  1.7495574E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.038E-04  2.139E-04  7.525E-01  2.058E+00  3.79E+02  0.00E+00  3.23E+02  0.963936  0.003566 -4.3647190E+00  2.1333017705E-02       3.954     3.40   -1.9827   -0.8649   -0.4448   -0.1370   -0.0474   -0.1598   -0.0702   -0.0113   -0.2870   -1.1179
100  1.805199345858489E+08    3.799370  2.694397  4.135215  7.2515213E-01  2.7073013E-01  2.4293020E-04  1.7410977E-05  8.3551225E-04  1.4263361E-03  5.1900251E-06  1.7234213E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0897  4.135215    0.000  1.842812  7.572432  2.4899705E-02  9.7119391E-01  1.8637538E-05  5.0252135E-06  2.3235835E-03  4.6412330E-05  1.3317787E-07  1.7260035E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.051E-04  2.156E-04  7.593E-01  2.003E+00  3.80E+02  0.00E+00  3.20E+02  0.961631  0.003576 -8.9183665E-01  2.1321768671E-02       3.960     3.38   -1.9860   -0.8482   -0.4518   -0.1390   -0.0484   -0.1622   -0.0713   -0.0116   -0.2923   -1.1378
101  1.807321518393897E+08    3.799336  2.695801  4.135785  7.2486924E-01  2.7101296E-01  2.4024592E-04  1.7331956E-05  8.4060151E-04  1.4241757E-03  5.2287809E-06  1.7079907E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0888  4.135785    0.000  1.850921  7.575023  2.2403712E-02  9.7368999E-01  1.8845138E-05  5.0821489E-06  2.3235340E-03  4.6126490E-05  1.2851930E-07  1.7046979E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.055E-04  2.175E-04  7.584E-01  2.047E+00  3.80E+02  0.00E+00  3.22E+02  0.962543  0.003587 -3.7113149E+00  2.1313801178E-02       3.962     3.37   -1.9895   -0.8468   -0.4536   -0.1395   -0.0487   -0.1628   -0.0716   -0.0116   -0.2936   -1.1427
102  1.809134520733607E+08    3.799311  2.697418  4.137173  7.2465710E-01  2.7122499E-01  2.3800020E-04  1.7269485E-05  8.4481902E-04  1.4224116E-03  5.2593833E-06  1.6951860E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0879  4.137173    0.000  1.859834  7.577786  1.9985990E-02  9.7610778E-01  1.9062624E-05  5.1418245E-06  2.3235306E-03  4.5771666E-05  1.2352694E-07  1.6775245E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.065E-04  2.200E-04  7.567E-01  2.019E+00  3.82E+02  0.00E+00  3.23E+02  0.963524  0.003600 -8.4369636E-01  2.1308285640E-02       3.966     3.35   -1.9935   -0.8383   -0.4579   -0.1408   -0.0493   -0.1643   -0.0723   -0.0118   -0.2969   -1.1553
103  1.810987124123651E+08    3.799287  2.699113  4.138414  7.2439056E-01  2.7149145E-01  2.3556825E-04  1.7197759E-05  8.4943500E-04  1.4204474E-03  5.2958375E-06  1.6811942E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0867  4.138414    0.000  1.869704  7.580928  1.7542740E-02  9.7855115E-01  1.9284052E-05  5.2028840E-06  2.3235173E-03  4.5420682E-05  1.1898018E-07  1.6505642E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.074E-04  2.228E-04  7.549E-01  2.042E+00  3.82E+02  0.00E+00  3.25E+02  0.964651  0.003613 -5.0989051E+00  2.1303163804E-02       3.970     3.34   -1.9978   -0.8313   -0.4619   -0.1419   -0.0499   -0.1656   -0.0730   -0.0120   -0.2998   -1.1665
104  1.812879048356597E+08    3.799247  2.701121  4.139661  7.2418359E-01  2.7169844E-01  2.3351536E-04  1.7139604E-05  8.5330344E-04  1.4188197E-03  5.3252482E-06  1.6694535E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0856  4.139661    0.000  1.881361  7.584460  1.5088568E-02  9.8100542E-01  1.9576156E-05  5.2829947E-06  2.3234229E-03  4.5045929E-05  1.1329614E-07  1.6207529E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.083E-04  2.261E-04  7.516E-01  2.046E+00  3.84E+02  0.00E+00  3.28E+02  0.966363  0.003629 -4.9033501E+00  2.1294702891E-02       3.975     3.32   -2.0028   -0.8246   -0.4651   -0.1430   -0.0505   -0.1671   -0.0737   -0.0121   -0.3029   -1.1782
105  1.814887591528802E+08    3.799176  2.703456  4.141797  7.2390553E-01  2.7197643E-01  2.3156454E-04  1.7075943E-05  8.5706884E-04  1.4171737E-03  5.3613303E-06  1.6580313E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0841  4.141797    0.000  1.895570  7.588788  1.2481349E-02  9.8361275E-01  1.9905729E-05  5.3736314E-06  2.3232915E-03  4.4650424E-05  1.0758952E-07  1.5895981E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.097E-04  2.303E-04  7.505E-01  2.040E+00  3.85E+02  0.00E+00  3.30E+02  0.967332  0.003646  0.0000000E+00  2.1277912582E-02       3.982     3.29   -2.0086   -0.8102   -0.4706   -0.1449   -0.0514   -0.1696   -0.0749   -0.0123   -0.3083   -1.1985
106  1.816639563512444E+08    3.799094  2.706255  4.143911  7.2364910E-01  2.7223286E-01  2.2971140E-04  1.7018781E-05  8.6062166E-04  1.4156338E-03  5.3953224E-06  1.6472675E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0831  4.143911    0.000  1.911785  7.593286  1.0084890E-02  9.8600933E-01  2.0276009E-05  5.4752409E-06  2.3231458E-03  4.4203749E-05  1.0173657E-07  1.5584455E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.111E-04  2.352E-04  7.471E-01  2.055E+00  3.87E+02  0.00E+00  3.34E+02  0.969002  0.003669 -3.7393951E+00  2.1257671560E-02       3.989     3.27   -2.0156   -0.7969   -0.4760   -0.1467   -0.0524   -0.1722   -0.0761   -0.0125   -0.3137   -1.2188
107  1.818436106841392E+08    3.798970  2.709838  4.146210  7.2330375E-01  2.7257828E-01  2.2768648E-04  1.6947706E-05  8.6460811E-04  1.4138382E-03  5.4372696E-06  1.6352532E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0807  4.146210    0.000  1.932817  7.599042  7.6895459E-03  9.8840484E-01  2.0756781E-05  5.6078962E-06  2.3228653E-03  4.3726993E-05  9.4409327E-08  1.5141708E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.128E-04  2.422E-04  7.471E-01  2.096E+00  3.88E+02  0.00E+00  3.36E+02  0.971069  0.003697 -3.3474240E+00  2.1225910104E-02       3.996     3.24   -2.0246   -0.7836   -0.4819   -0.1488   -0.0534   -0.1750   -0.0774   -0.0127   -0.3195   -1.2410
108  1.820134561285900E+08    3.798794  2.715366  4.147307  7.2293594E-01  2.7294591E-01  2.2385880E-04  1.6833663E-05  8.7188907E-04  1.4107371E-03  5.4871668E-06  1.6132445E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0772  4.147307    0.000  1.963390  7.607217  5.2626200E-03  9.9083194E-01  2.1420600E-05  5.7908405E-06  2.3224068E-03  4.3148640E-05  8.5965140E-08  1.4635223E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.160E-04  2.533E-04  7.208E-01  2.188E+00  3.91E+02  0.00E+00  3.54E+02  0.978991  0.003741 -5.0770106E+00  2.1182385172E-02       4.003     3.22   -2.0384   -0.7864   -0.4847   -0.1497   -0.0539   -0.1764   -0.0781   -0.0128   -0.3224   -1.2520
109  1.821793370474816E+08    3.798761  2.724693  4.159223  7.2257425E-01  2.7330750E-01  2.1983983E-04  1.6714898E-05  8.7952001E-04  1.4074979E-03  5.5371537E-06  1.5901752E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0692  4.159223    0.000  2.017191  7.618917  2.8346658E-03  9.9326017E-01  2.2437032E-05  6.0716085E-06  2.3215475E-03  4.2439825E-05  7.5551776E-08  1.3982072E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.203E-04  2.751E-04  7.539E-01  2.015E+00  3.95E+02  0.00E+00  3.39E+02  0.971200  0.003818  0.0000000E+00  2.1173688473E-02       4.034     3.10   -2.0617   -0.7080   -0.5168   -0.1583   -0.0583   -0.1890   -0.0842   -0.0137   -0.3491   -1.3538
110  1.823375376314875E+08    3.798757  2.741214  4.169447  7.2224265E-01  2.7363916E-01  2.1815348E-04  1.6649843E-05  8.8292549E-04  1.4059097E-03  5.5744954E-06  1.5800006E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0390  4.169447    0.000  2.153144  7.634502  6.4463419E-04  9.9545061E-01  2.4008284E-05  6.5078158E-06  2.3200028E-03  4.1583755E-05  6.4890934E-08  1.3172499E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.268E-04  3.351E-04  7.475E-01  2.042E+00  4.02E+02  0.00E+00  3.50E+02  0.975508  0.003969  0.0000000E+00  2.1172735345E-02       4.062     3.00   -2.1030   -0.6575   -0.5425   -0.1655   -0.0620   -0.2006   -0.0897   -0.0144   -0.3731   -1.4455
111  1.824162508513908E+08    3.798755  2.734859  4.164274  7.2205068E-01  2.7383113E-01  2.1730567E-04  1.6614220E-05  8.8465313E-04  1.4050941E-03  5.5965473E-06  1.5747915E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.164274    0.000  2.370285  7.596029  5.5171562E-05  9.9604009E-01  2.3799908E-05  6.4695061E-06  2.3205246E-03  4.1309619E-05  6.7571989E-08  1.2630700E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.244E-04  4.634E-04  7.440E-01  2.074E+00  4.00E+02  0.00E+00  3.49E+02  0.977639  0.003910  0.0000000E+00  2.1172498308E-02       4.050     3.05   -2.0871   -0.6884   -0.5297   -0.1619   -0.0601   -0.1947   -0.0869   -0.0141   -0.3608   -1.3987
112  1.824954770389329E+08    3.798744  2.747041  4.161935  7.2173870E-01  2.7414307E-01  2.1422085E-04  1.6519991E-05  8.9054941E-04  1.4025638E-03  5.6382918E-06  1.5569840E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.161935    0.000  2.513142  7.565145  8.2654482E-06  9.9608662E-01  2.1853628E-05  5.9550527E-06  2.3233486E-03  4.1300279E-05  7.8013675E-08  1.2132793E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.140E-04  5.762E-04  7.737E-01  1.718E+00  3.90E+02  0.00E+00  3.22E+02  0.955771  0.004013  0.0000000E+00  2.1169495212E-02       4.010     3.19   -2.1176   -0.7419   -0.5240   -0.1602   -0.0592   -0.1919   -0.0856   -0.0139   -0.3552   -1.3757
113  1.825719893986600E+08    3.798744  2.760861  4.159886  7.2162805E-01  2.7425370E-01  2.1340960E-04  1.6492312E-05  8.9213511E-04  1.4018596E-03  5.6518096E-06  1.5522102E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.159886    0.000  2.580485  7.551189  2.7856785E-06  9.9609200E-01  2.1211878E-05  5.7975116E-06  2.3242640E-03  4.1300494E-05  8.1431490E-08  1.1705376E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.084E-04  6.381E-04  7.805E-01  1.632E+00  3.84E+02  0.00E+00  3.13E+02  0.949553  0.004149  0.0000000E+00  2.1169495212E-02       3.984     3.29   -2.1522   -0.8041   -0.5198   -0.1579   -0.0580   -0.1883   -0.0840   -0.0137   -0.3481   -1.3481
114  1.826547567292484E+08    3.798744  2.767334  4.159143  7.2158479E-01  2.7429703E-01  2.1305699E-04  1.6480566E-05  8.9282198E-04  1.4015564E-03  5.6570890E-06  1.5501462E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.159143    0.000  2.622478  7.541925  1.1529144E-06  9.9609356E-01  2.0933939E-05  5.7334369E-06  2.3246559E-03  4.1300741E-05  8.2753126E-08  1.1461124E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.056E-04  6.801E-04  7.854E-01  1.626E+00  3.82E+02  0.00E+00  3.06E+02  0.944718  0.004214  0.0000000E+00  2.1169495212E-02       3.971     3.34   -2.1683   -0.8336   -0.5187   -0.1568   -0.0574   -0.1865   -0.0832   -0.0136   -0.3446   -1.3348
115  1.827260578474159E+08    3.798744  2.770142  4.158655  7.2155403E-01  2.7432773E-01  2.1284107E-04  1.6473250E-05  8.9324248E-04  1.4013704E-03  5.6609596E-06  1.5488754E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.158655    0.000  2.645216  7.536866  5.9860489E-07  9.9609411E-01  2.0824826E-05  5.7093784E-06  2.3248086E-03  4.1300858E-05  8.3249456E-08  1.1354017E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.043E-04  7.037E-04  7.877E-01  1.611E+00  3.80E+02  0.00E+00  3.04E+02  0.942557  0.004242  0.0000000E+00  2.1169495212E-02       3.965     3.36   -2.1754   -0.8480   -0.5179   -0.1561   -0.0570   -0.1855   -0.0827   -0.0135   -0.3427   -1.3273
116  1.828102200642680E+08    3.798744  2.772770  4.158494  7.2151506E-01  2.7436672E-01  2.1235990E-04  1.6458821E-05  8.9415808E-04  1.4009811E-03  5.6663289E-06  1.5461115E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.158494    0.000  2.667471  7.534466  3.0058362E-07  9.9609439E-01  2.0758994E-05  5.6950414E-06  2.3249006E-03  4.1300930E-05  8.3530928E-08  1.1287776E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.032E-04  7.275E-04  7.899E-01  1.594E+00  3.79E+02  0.00E+00  3.02E+02  0.939997  0.004269  0.0000000E+00  2.1169495212E-02       3.960     3.38   -2.1819   -0.8586   -0.5178   -0.1558   -0.0568   -0.1850   -0.0825   -0.0135   -0.3416   -1.3234
117  1.828982660819281E+08    3.798744  2.774666  4.157650  7.2146986E-01  2.7441187E-01  2.1192418E-04  1.6446012E-05  8.9498601E-04  1.4006283E-03  5.6726002E-06  1.5436071E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.157650    0.000  2.687928  7.533428  1.4617291E-07  9.9609452E-01  2.0725516E-05  5.6875173E-06  2.3249476E-03  4.1300970E-05  8.3677073E-08  1.1254977E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.022E-04  7.503E-04  7.906E-01  1.599E+00  3.78E+02  0.00E+00  3.00E+02  0.939407  0.004287  0.0000000E+00  2.1169495212E-02       3.954     3.40   -2.1867   -0.8734   -0.5159   -0.1549   -0.0564   -0.1837   -0.0819   -0.0134   -0.3390   -1.3133
118  1.829738978834766E+08    3.798744  2.776141  4.156469  7.2140612E-01  2.7447566E-01  2.1126847E-04  1.6425965E-05  8.9623794E-04  1.4000923E-03  5.6812608E-06  1.5398228E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.156469    0.000  2.704344  7.532901  7.9391870E-08  9.9609459E-01  2.0710542E-05  5.6840883E-06  2.3249687E-03  4.1300990E-05  8.3740409E-08  1.1240746E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.013E-04  7.694E-04  7.897E-01  1.610E+00  3.77E+02  0.00E+00  2.99E+02  0.940280  0.004301  0.0000000E+00  2.1169495212E-02       3.949     3.42   -2.1904   -0.8898   -0.5132   -0.1538   -0.0558   -0.1820   -0.0811   -0.0133   -0.3356   -1.3005
119  1.830482651194001E+08    3.798744  2.777598  4.155967  7.2133908E-01  2.7454267E-01  2.1071691E-04  1.6408014E-05  8.9729950E-04  1.3996316E-03  5.6901488E-06  1.5366021E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.155967    0.000  2.720311  7.532596  4.4066556E-08  9.9609461E-01  2.0702788E-05  5.6822999E-06  2.3249796E-03  4.1301000E-05  8.3774554E-08  1.1233189E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.006E-04  7.881E-04  7.908E-01  1.636E+00  3.76E+02  0.00E+00  2.98E+02  0.939123  0.004315  0.0000000E+00  2.1169495212E-02       3.945     3.44   -2.1940   -0.8998   -0.5121   -0.1532   -0.0555   -0.1812   -0.0807   -0.0132   -0.3340   -1.2942
120  1.831283685620600E+08    3.798744  2.778986  4.156015  7.2123537E-01  2.7464629E-01  2.0937366E-04  1.6368832E-05  8.9984545E-04  1.3985554E-03  5.7048604E-06  1.5289163E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.156015    0.000  2.736887  7.532488  2.3071329E-08  9.9609466E-01  2.0698094E-05  5.6811987E-06  2.3249862E-03  4.1301006E-05  8.3794815E-08  1.1228747E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.968E-05  8.081E-04  7.935E-01  1.607E+00  3.76E+02  0.00E+00  2.96E+02  0.935576  0.004329  0.0000000E+00  2.1169495212E-02       3.941     3.45   -2.1975   -0.9046   -0.5125   -0.1531   -0.0554   -0.1810   -0.0807   -0.0132   -0.3337   -1.2929
121  1.831996794077962E+08    3.798744  2.780352  4.155997  7.2114595E-01  2.7473571E-01  2.0827136E-04  1.6335954E-05  9.0194204E-04  1.3976644E-03  5.7172809E-06  1.5225883E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.155997    0.000  2.750830  7.532491  1.2345276E-08  9.9609466E-01  2.0695705E-05  5.6806273E-06  2.3249897E-03  4.1301009E-05  8.3804981E-08  1.1226571E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.898E-05  8.257E-04  7.959E-01  1.582E+00  3.75E+02  0.00E+00  2.94E+02  0.933417  0.004342  0.0000000E+00  2.1169495212E-02       3.939     3.46   -2.2009   -0.9095   -0.5126   -0.1530   -0.0553   -0.1808   -0.0806   -0.0132   -0.3333   -1.2913
122  1.832951787763439E+08    3.798744  2.782077  4.154402  7.2110916E-01  2.7477247E-01  2.0793204E-04  1.6325092E-05  9.0259702E-04  1.3973793E-03  5.7219798E-06  1.5206158E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.154402    0.000  2.770570  7.532727  5.6928960E-09  9.9609466E-01  2.0694110E-05  5.6802492E-06  2.3249919E-03  4.1301011E-05  8.3811088E-08  1.1225136E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.790E-05  8.506E-04  7.949E-01  1.589E+00  3.73E+02  0.00E+00  2.93E+02  0.934532  0.004360  0.0000000E+00  2.1169495212E-02       3.931     3.49   -2.2052   -0.9307   -0.5088   -0.1515   -0.0546   -0.1786   -0.0796   -0.0131   -0.3288   -1.2745
123  1.833588592906235E+08    3.798744  2.783154  4.153232  7.2108512E-01  2.7479650E-01  2.0771900E-04  1.6318428E-05  9.0300672E-04  1.3972017E-03  5.7251255E-06  1.5193803E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.153232    0.000  2.782883  7.532983  3.2637533E-09  9.9609466E-01  2.0693664E-05  5.6801357E-06  2.3249926E-03  4.1301012E-05  8.3813277E-08  1.1224743E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.716E-05  8.667E-04  7.940E-01  1.593E+00  3.72E+02  0.00E+00  2.93E+02  0.935505  0.004370  0.0000000E+00  2.1169495212E-02       3.926     3.51   -2.2079   -0.9454   -0.5061   -0.1504   -0.0540   -0.1771   -0.0788   -0.0130   -0.3256   -1.2624
124  1.834418525983813E+08    3.798744  2.784666  4.151559  7.2105515E-01  2.7482647E-01  2.0738173E-04  1.6308025E-05  9.0365217E-04  1.3969247E-03  5.7291417E-06  1.5174339E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.151559    0.000  2.800345  7.533555  2.0288380E-09  9.9609466E-01  2.0693411E-05  5.6800716E-06  2.3249929E-03  4.1301012E-05  8.3814355E-08  1.1224535E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.625E-05  8.894E-04  7.929E-01  1.598E+00  3.71E+02  0.00E+00  2.93E+02  0.936843  0.004385  0.0000000E+00  2.1169495212E-02       3.919     3.54   -2.2117   -0.9663   -0.5021   -0.1489   -0.0533   -0.1749   -0.0778   -0.0128   -0.3211   -1.2454
125  1.835348848733204E+08    3.798744  2.786235  4.150829  7.2102031E-01  2.7486133E-01  2.0707904E-04  1.6300832E-05  9.0421160E-04  1.3966945E-03  5.7345880E-06  1.5157324E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.150829    0.000  2.817884  7.534104  7.3010882E-10  9.9609466E-01  2.0693127E-05  5.6799997E-06  2.3249933E-03  4.1301013E-05  8.3815477E-08  1.1224308E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.522E-05  9.138E-04  7.940E-01  1.583E+00  3.69E+02  0.00E+00  2.91E+02  0.935680  0.004401  0.0000000E+00  2.1169495212E-02       3.913     3.56   -2.2156   -0.9786   -0.5005   -0.1481   -0.0529   -0.1738   -0.0773   -0.0127   -0.3189   -1.2370
126  1.836049375568905E+08    3.798744  2.787373  4.149575  7.2100953E-01  2.7487208E-01  2.0703068E-04  1.6298966E-05  9.0430867E-04  1.3966494E-03  5.7358748E-06  1.5154393E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.149575    0.000  2.831427  7.534697  0.0000000E+00  9.9609466E-01  2.0693059E-05  5.6799820E-06  2.3249934E-03  4.1301013E-05  8.3815730E-08  1.1224255E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.441E-05  9.332E-04  7.932E-01  1.594E+00  3.68E+02  0.00E+00  2.91E+02  0.936509  0.004412  0.0000000E+00  2.1169495212E-02       3.908     3.59   -2.2184   -0.9941   -0.4975   -0.1470   -0.0523   -0.1722   -0.0765   -0.0126   -0.3155   -1.2244
127  1.836749770347348E+08    3.798744  2.788531  4.148264  7.2100240E-01  2.7487919E-01  2.0698711E-04  1.6297758E-05  9.0439173E-04  1.3966135E-03  5.7368377E-06  1.5151888E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.148264    0.000  2.845226  7.535377  0.0000000E+00  9.9609466E-01  2.0693059E-05  5.6799820E-06  2.3249934E-03  4.1301013E-05  8.3815730E-08  1.1224255E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.357E-05  9.529E-04  7.924E-01  1.597E+00  3.67E+02  0.00E+00  2.90E+02  0.937412  0.004423  0.0000000E+00  2.1169495212E-02       3.902     3.61   -2.2213   -1.0101   -0.4943   -0.1458   -0.0517   -0.1705   -0.0757   -0.0125   -0.3120   -1.2113
128  1.837402444241567E+08    3.798744  2.789618  4.149654  7.2081999E-01  2.7506148E-01  2.0445929E-04  1.6223116E-05  9.0918892E-04  1.3945839E-03  5.7627675E-06  1.5007118E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.0000  4.149654    0.000  2.858259  7.536110  0.0000000E+00  9.9609466E-01  2.0693059E-05  5.6799820E-06  2.3249934E-03  4.1301013E-05  8.3815730E-08  1.1224255E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.294E-05  9.721E-04  7.983E-01  1.599E+00  3.67E+02  0.00E+00  2.86E+02  0.929831  0.004434  0.0000000E+00  2.1169495212E-02       3.902     3.61   -2.2240   -1.0018   -0.4981   -0.1468   -0.0522   -0.1719   -0.0764   -0.0126   -0.3150   -1.2222
